Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
8712	-193.5243	-254.8469	61.32255	0.038577	0.00926821	0.0187603	0.0336749	0.240897	0.0737435	0.0542958	0.0325523	0.0962698	0.0364845	0.0563845	0.0488898	0.109377	0.0160389	0.0248108	0.0167074	0.0517491	0.0411531	0.167863	0.044771	0.00264764	0.0985814	0.110922	0.0302184	0.09186	0.0731289	0.00290652	0.00515514	0.00757711	0.0206057	0.0149059	0.0115682	0.0387831	0.01074	0.00825237	0.0214771	0.00668943	0.00963866	0.0573115	0.118815	0.0115746	0.0343289	0.0737039	0.0673628	0.013394	0.0129286	0.0534117	0.799217	1.0502	1.31288	0.6871195	0.0254214	0.166806	0.571932	1.74846	5.99499	39.337	2.655229	0.5233679	0.1902542	0.0173711	0.00417345	0.00844769	0.0151637	0.108475	0.0332065	0.0244492	0.0146582	0.04335	0.0164289	0.0253898	0.0220149	0.0492522	0.00722227	0.0111722	0.00752328	0.0233025	0.0185311	0.0755883	0.0201602	0.00119223	0.0443909	0.0499477	0.0136073	0.0413643	0.0329297	0.0013088	0.00232134	0.00341195	0.00927866	0.00671209	0.00520914	0.0174639	0.00483621	0.00371602	0.00967106	0.00301223	0.00434026	0.0258072	0.0535022	0.00521199	0.0154582	0.0331887	0.0303333	0.00603128	0.00582169	0.0240511	0.34356	0.65644	2.220756
8748	-172.7353	-235.3776	62.64229	0.0360615	0.000499198	0.00835599	0.00242503	0.0378841	0.0497743	0.0191907	0.00368494	0.0274785	0.017209	0.0165257	0.0265004	0.0173461	0.00100975	0.0020464	0.0058971	0.0265548	0.043313	0.0320334	0.0715642	0.00184885	0.0274714	0.0450911	0.00940687	0.0594506	0.0240123	0.00437364	0.00147719	0.0326113	0.0209745	0.0206076	0.00695698	0.00882211	0.00243358	0.0167145	0.00784849	0.00108974	0.00108953	0.0179566	0.0122507	0.00888385	0.00224903	0.0202674	0.015224	0.0157625	0.00770702	0.037931	1.38698	0.903255	1.374548	0.6254524	0.0226918	0.157817	0.562132	1.77894	6.33646	44.0687	2.737358	0.4550242	0.3838843	0.0411724	0.000569948	0.00954025	0.00276873	0.0432533	0.0568286	0.0219106	0.00420719	0.0313729	0.019648	0.0188678	0.0302563	0.0198045	0.00115286	0.00233643	0.00673288	0.0303183	0.0494516	0.0365733	0.0817067	0.00211089	0.0313648	0.0514818	0.0107401	0.0678763	0.0274155	0.0049935	0.00168655	0.0372332	0.0239471	0.0235283	0.00794297	0.0100724	0.00277848	0.0190834	0.00896083	0.00124418	0.00124395	0.0205016	0.0139869	0.0101429	0.00256778	0.0231398	0.0173817	0.0179964	0.00879931	0.0433068	0.312726	0.687274	0.8758664
8784	-186.8032	-245.5703	58.76702	0.029759	0.0089558	0.0366302	0.00693905	0.178275	0.359201	0.0133525	0.0633875	0.0945477	0.031611	0.108925	0.0330053	0.100808	0.0479646	0.0516015	0.0549197	0.146681	0.222343	0.220176	0.26543	0.0112856	0.102087	0.170059	0.0389919	0.0350617	0.0547911	0.110858	0.0177029	0.0479329	0.113041	0.0373062	0.0892034	0.144339	0.0139849	0.0541628	0.0265806	0.023897	0.0217213	0.0482341	0.162297	0.0449962	0.00153363	0.0739328	0.0188828	0.0110532	0.0259435	0.0225177	1.5966	0.85085	1.463024	0.536976	0.0277276	0.174022	0.579539	1.72551	5.74639	36.0651	2.592438	0.3670316	0.4691189	0.00827347	0.00248986	0.0101838	0.00192917	0.0495634	0.0998637	0.00371222	0.0176228	0.0262858	0.00878838	0.0302829	0.00917602	0.0280263	0.0133349	0.014346	0.0152686	0.0407797	0.061815	0.0612125	0.073794	0.00313759	0.028382	0.0472793	0.0108404	0.00974772	0.0152328	0.0308202	0.00492169	0.0133261	0.0314274	0.0103717	0.0248	0.0401285	0.00388802	0.0150581	0.00738984	0.00664376	0.00603888	0.0134099	0.0451213	0.0125097	0.000426373	0.0205545	0.00524973	0.00307298	0.0072127	0.0062603	0.268488	0.731512	3.596912
8820	-178.0233	-238.9679	60.94454	0.0428784	0.020537	0.0580665	0.0152729	0.041531	0.140432	0.010847	0.0367848	0.00983628	0.0243766	0.0536821	0.00113895	0.0528197	0.0224449	0.000208348	0.026639	0.0232566	0.135869	0.039451	0.0781789	0.0332673	0.0151143	0.0351062	0.0145386	0.117804	0.0277319	0.193215	0.0135113	0.0875471	0.0262091	0.0422218	0.0115145	0.0507273	0.102962	0.00736977	0.0251146	0.042725	0.00533566	0.00848166	0.0995728	0.0127755	0.0122979	0.0336183	0.0124707	0.036998	0.0532138	0.0343776	1.17093	0.957267	0.959775	1.040225	0.0360465	0.197778	0.603144	1.65798	5.05617	27.7419	2.402718	1.083822	0.3058002	0.0215462	0.0103197	0.0291781	0.00767453	0.0208691	0.0705662	0.00545054	0.0184842	0.00494268	0.0122491	0.026975	0.000572316	0.0265416	0.0112784	0.000104694	0.0133859	0.0116863	0.0682733	0.0198239	0.0392845	0.0167166	0.00759487	0.0176407	0.00730559	0.0591958	0.0139351	0.0970894	0.00678933	0.0439919	0.0131699	0.0212162	0.00578595	0.0254902	0.0517378	0.00370327	0.0126199	0.0214691	0.00268114	0.00426199	0.0500348	0.00641961	0.0061796	0.016893	0.00626643	0.0185913	0.0267397	0.0172745	0.520112	0.479888	1.990072
8856	-177.2323	-236.5571	59.32478	0.0154614	0.015181	0.0966153	0.0408926	0.446418	0.0713328	0.0658484	0.0111597	0.0903296	0.153972	0.209889	0.00725737	0.186388	0.0216174	0.0323604	0.0210889	0.143465	0.0312646	0.257644	0.0270116	0.138887	0.0551865	0.0220078	0.00345293	0.304384	0.045744	0.0408904	0.036186	0.00675757	0.091904	0.0610204	0.0869462	0.0406765	0.0599367	0.0226508	0.0392017	0.0421363	0.109668	0.00404247	0.12511	0.0967379	0.0490362	0.103254	0.053346	0.052739	0.022099	0.295401	1.39875	0.900314	1.405364	0.5946363	0.133942	0.375141	0.736472	1.35782	2.66566	7.46594	1.453623	0.4231192	0.388405	0.00390973	0.00383883	0.0244311	0.0103405	0.112886	0.0180379	0.0166511	0.00282196	0.0228417	0.038935	0.0530746	0.00183517	0.047132	0.00546639	0.00818298	0.00533276	0.0362781	0.00790589	0.0651505	0.00683044	0.0351203	0.013955	0.00556511	0.000873143	0.0769696	0.0115673	0.01034	0.00915035	0.00170879	0.0232398	0.0154302	0.0219861	0.0102859	0.0151562	0.00572772	0.00991293	0.010655	0.0277317	0.00102222	0.0316366	0.0244621	0.0123998	0.0261098	0.0134896	0.0133361	0.00558818	0.0746982	0.297318	0.702682	3.954598
8892	-180.6046	-243.6445	63.03988	0.0210181	0.00681887	0.003665	0.0143427	0.0423277	0.0239591	0.0120488	0.00168388	0.00833191	0.0208827	0.00803168	0.00256611	0.0347855	0.00900519	0.00347823	0.0237787	0.0113715	0.0158146	0.0114544	0.00754479	0.000979543	0.0166108	0.00485994	0.00748202	0.00834657	0.00219636	0.0165643	0.00697179	0.00125566	0.00808475	0.00773959	0.0112157	0.00903516	0.0328569	0.00518378	0.0153986	0.0032612	0.0181161	0.0010718	0.0291309	0.000508582	0.00139268	0.0311328	0.00853669	0.00222046	0.000138131	0.0089745	0.701207	1.0747	1.487792	0.5122084	0.0104034	0.107888	0.499235	2.00306	9.26889	96.122	3.301256	0.3442743	0.1631173	0.0387662	0.0125769	0.00675981	0.0264541	0.0780702	0.0441907	0.0222231	0.00310578	0.0153676	0.0385165	0.0148138	0.004733	0.0641592	0.0166094	0.00641533	0.043858	0.0209738	0.0291689	0.0211268	0.0139158	0.00180669	0.0306373	0.0089638	0.0138	0.0153946	0.00405103	0.0305515	0.0128589	0.00231598	0.0149117	0.0142751	0.0206865	0.0166647	0.0606021	0.00956108	0.0284015	0.00601503	0.0334139	0.00197685	0.0537298	0.000938042	0.0025687	0.0574221	0.0157453	0.00409547	0.000254773	0.0165528	0.256104	0.743896	0.5421746
8928	-177.5071	-238.2587	60.75152	0.00663	0.0230421	0.00754816	0.0597055	0.111315	0.107813	0.0831304	0.00532726	0.0207664	0.0202616	0.0776358	0.0311196	0.0580265	0.00184153	0.0212786	0.0143207	0.0445378	0.052251	0.0989087	0.120258	0.0115517	0.0328482	0.0182007	0.00698343	0.0179918	0.0729001	0.0242681	0.104945	0.0428057	0.111784	0.157686	0.0208144	0.0080159	0.118747	0.0336486	0.0142911	0.103105	0.0434557	0.010553	0.214372	0.0611564	0.0203273	0.0114901	0.00397999	0.0220416	0.00819164	0.00591075	1.23103	0.942243	1.28907	0.7109302	0.0221088	0.155826	0.559911	1.786	6.4174	45.2308	2.756178	0.5515063	0.3266217	0.00292356	0.0101606	0.00332843	0.0263277	0.0490854	0.0475414	0.0366571	0.0023491	0.00915715	0.00893453	0.0342342	0.0137225	0.0255873	0.000812039	0.00938299	0.00631487	0.0196393	0.0230406	0.0436147	0.0530287	0.00509383	0.0144847	0.00802578	0.00307941	0.00793366	0.032146	0.0107013	0.0462764	0.0188756	0.0492922	0.0695332	0.00917831	0.00353469	0.0523626	0.0148376	0.00630182	0.045465	0.0191622	0.00465345	0.0945293	0.0269675	0.00896352	0.00506666	0.00175501	0.00971945	0.00361218	0.0026064	0.355465	0.644535	2.267783
8964	-186.0925	-245.8436	59.75115	0.022706	0.00485128	0.102439	0.103221	0.105785	0.0413445	0.0277844	0.00458347	0.025995	0.00900564	0.0643277	0.00461925	0.0623251	0.00511398	0.0284802	0.0210353	0.0502154	0.0453293	0.0115321	0.0123707	0.00592748	0.0523497	0.042652	0.0837952	0.0220972	0.0297826	0.0377909	0.0696664	0.0368157	0.0412358	0.0788161	0.0255716	0.00129854	0.00448194	0.0195351	0.053056	0.0251819	0.016365	0.17766	0.0153365	0.0128784	0.0280012	0.0233406	0.027504	0.0425399	0.00922804	0.00802904	3.35482	0.411296	1.309286	0.6907137	0.0196727	0.147202	0.550053	1.81801	6.7934	50.8319	2.840593	0.5275498	2.039172	0.0130195	0.0027817	0.0587381	0.0591864	0.0606565	0.0237067	0.0159314	0.00262814	0.0149054	0.00516378	0.0368851	0.00264865	0.0357368	0.00293233	0.0163304	0.0120615	0.0287932	0.0259916	0.00661241	0.00709326	0.00339878	0.030017	0.0244564	0.0480477	0.0126704	0.0170772	0.0216691	0.0399463	0.0211099	0.0236444	0.0451927	0.0146626	0.000744573	0.00256992	0.0112013	0.030422	0.0144392	0.00938362	0.101869	0.00879386	0.00738438	0.0160557	0.0133834	0.0157706	0.0243921	0.00529131	0.0046038	0.345357	0.654643	1.744001
9000	-176.5767	-236.5371	59.96037	0.00266294	0.00901992	0.0460896	0.0174951	0.0274209	0.129147	0.023718	0.0159015	0.0107001	0.0148038	0.0339203	0.00347741	0.0461487	0.00581554	0.00339163	0.00377556	0.00626263	0.016261	0.0114282	0.0209006	0.0189545	0.050578	0.00940117	0.0234531	0.00268533	0.0046423	0.00720356	0.00925517	0.0369098	0.00292547	0.0973948	0.0025719	0.00615067	0.000554159	0.00338418	0.00648445	0.00681342	0.00692515	0.0430338	0.00109729	0.010589	0.0706992	0.00810959	0.0178119	0.0422265	0.0309217	0.0159211	2.8027	0.549324	0.9602591	1.039741	0.00865153	0.0986087	0.485423	2.06006	10.1411	115.586	3.434591	1.082771	1.275524	0.00270339	0.00915693	0.0467897	0.0177608	0.0278374	0.131108	0.0240783	0.016143	0.0108626	0.0150287	0.0344355	0.00353023	0.0468497	0.00590388	0.00344315	0.00383291	0.00635776	0.016508	0.0116018	0.0212181	0.0192424	0.0513463	0.00954397	0.0238094	0.00272612	0.00471281	0.00731298	0.00939576	0.0374704	0.00296991	0.0988743	0.00261097	0.0062441	0.000562577	0.00343559	0.00658295	0.00691692	0.00703034	0.0436875	0.00111395	0.0107498	0.0717732	0.00823277	0.0180825	0.042868	0.0313914	0.016163	0.51987	0.48013	0.9850372
9036	-177.4461	-239.4827	62.03655	0.001608	0.00689093	0.0210657	0.0127353	0.0131891	0.0258425	0.00547897	0.00738431	0.00931609	0.00216705	0.00758243	0.00582237	0.0196873	0.00387	0.000154361	0.0217111	0.000877177	0.00100913	0.00217612	0.00813671	0.00947114	0.0167476	0.00916751	0.0123412	0.00375167	0.0197771	0.000495557	0.0112303	0.00782417	0.00547889	0.0239988	0.00392133	0.0397494	0.00891408	0.0137777	0.0037718	0.0163058	0.0155522	0.00337661	0.000136574	0.00463185	0.000496117	0.00179911	0.00728399	0.00190406	0.0092184	0.00394194	1.72848	0.817879	1.105976	0.8940239	0.021827	0.154854	0.558819	1.78949	6.45769	45.8149	2.765456	0.8083574	0.5283432	0.00372421	0.0159598	0.0487893	0.0294955	0.0305467	0.0598526	0.0126896	0.0171024	0.0215765	0.005019	0.0175613	0.0134849	0.0455967	0.00896313	0.000357508	0.0502839	0.00203159	0.00233719	0.00504001	0.018845	0.0219356	0.0387884	0.0212324	0.0285829	0.00868906	0.0458048	0.00114774	0.0260099	0.0181212	0.0126894	0.0555824	0.009082	0.0920615	0.0206454	0.0319098	0.00873569	0.0377651	0.0360197	0.00782041	0.000316313	0.0107276	0.00114903	0.00416684	0.0168701	0.00440989	0.0213503	0.00912974	0.447012	0.552988	0.4317695
9072	-170.7376	-234.0971	63.35958	0.000559281	0.011432	0.0941621	0.0396405	0.0366134	0.0241456	0.00909141	0.0325565	0.000170951	0.00503759	0.0542101	0.00155908	0.0327807	0.0090382	0.000139145	0.0166983	0.0283614	0.121634	0.0340055	0.016508	0.00923314	0.0534561	0.0469893	0.0300714	0.00354453	0.00588181	0.000378144	0.0634407	0.00832939	0.030864	0.0832353	0.0073751	0.0249642	0.0263993	0.0117269	0.0165816	0.0115951	0.0491516	0.0132405	0.0314093	0.0559244	0.0217855	0.00615178	0.0333575	0.0344826	0.0165968	0.0217043	0.546394	1.1134	1.304758	0.6952416	0.0505147	0.23316	0.634921	1.575	4.28891	19.7962	2.158716	0.5328508	0.1226858	0.000434827	0.00888813	0.0732087	0.0308195	0.028466	0.0187726	0.00706834	0.0253119	0.00013291	0.0039166	0.042147	0.00121215	0.0254862	0.00702697	0.000108182	0.0129825	0.0220503	0.0945677	0.0264385	0.0128345	0.00717854	0.0415608	0.036533	0.0233798	0.00275579	0.00457296	0.000293997	0.0493236	0.00647589	0.023996	0.0647134	0.00573396	0.019409	0.0205248	0.00911739	0.0128918	0.0090149	0.0382142	0.0102942	0.02442	0.0434798	0.0169377	0.00478286	0.0259347	0.0268094	0.0129036	0.0168746	0.347621	0.652379	1.286215
9108	-196.4799	-257.802	61.32207	0.00185262	0.0113378	0.0427224	0.0708064	0.0342031	0.0341658	0.0142496	0.0350143	0.00961452	0.0532079	0.0131413	0.00239442	0.0287559	0.00292505	0.000957124	0.0352922	0.0674473	0.142017	0.0810288	0.0597513	0.0214822	0.0512154	0.0222726	0.014443	0.00305394	0.00354061	0.00452159	0.0253007	0.00271502	0.0945753	0.0386091	0.0135942	0.0366917	0.0611407	0.00866005	0.0155771	0.00421866	0.0382186	0.0152526	0.0636259	0.00914438	0.00571849	0.0227958	0.00399655	0.0454218	0.0031289	0.120089	1.93778	0.765554	1.413863	0.5861369	0.015285	0.130155	0.529332	1.88917	7.68314	65.4237	3.023068	0.4145641	0.6328036	0.00124346	0.00760983	0.0286749	0.0475246	0.0229568	0.0229318	0.00956418	0.0235013	0.00645318	0.0357127	0.00882035	0.00160711	0.0193007	0.00196327	0.000642413	0.0236878	0.0452701	0.0953205	0.0543858	0.0401045	0.0144186	0.0343753	0.0149492	0.00969405	0.00204978	0.00237643	0.00303485	0.0169816	0.0018223	0.0634781	0.0259141	0.00912433	0.0246271	0.0410371	0.00581255	0.0104552	0.00283153	0.025652	0.0102374	0.0427051	0.00613762	0.0038382	0.0153003	0.00268245	0.0304867	0.00210009	0.0806027	0.293068	0.706932	1.489889
9144	-175.2385	-237.1029	61.86438	0.0408436	0.0418252	0.0678178	0.0129937	0.0630316	0.136188	0.0254945	0.0174917	0.0687267	0.0342476	0.0619052	0.00644837	0.0720654	0.00357633	0.000166188	0.0298651	0.0243672	0.129756	0.0201581	0.0505629	0.0155545	0.0534501	0.0093324	0.00985041	0.00332306	0.0151589	0.0115817	0.028057	0.0227611	0.0528677	0.134145	0.00193299	0.00309046	0.0504072	0.02841	0.00593905	0.0486508	0.0434344	0.0443046	0.050369	0.0179774	0.00898327	0.0373985	0.00159011	0.0196892	0.00955261	0.0990897	1.06782	0.983045	1.405526	0.5944742	0.0211651	0.152546	0.556207	1.79789	6.5554	47.2476	2.787721	0.422955	0.2715587	0.0235487	0.0241147	0.0391009	0.0074916	0.0363414	0.0785203	0.014699	0.010085	0.0396249	0.0197457	0.0356919	0.00371786	0.0415499	0.00206196	9.58169e-05	0.0172189	0.0140491	0.0748117	0.0116223	0.0291524	0.00896809	0.030817	0.00538067	0.00567933	0.00191594	0.00873996	0.00667754	0.0161765	0.0131231	0.0304813	0.0773422	0.00111448	0.00178183	0.0290626	0.01638	0.00342421	0.02805	0.0250424	0.0255442	0.0290406	0.010365	0.00517937	0.0215624	0.000916788	0.011352	0.00550763	0.0571309	0.297237	0.702763	1.734432
9180	-183.3109	-241.782	58.4711	0.022335	0.0223712	0.00213235	0.0607659	0.105115	0.0653838	0.0279333	0.0132367	0.00592449	0.014754	0.0268324	0.0104195	0.058801	0.00202669	0.00318615	0.0274597	0.00250551	0.0599653	0.00747399	0.0103642	0.0122353	0.0560003	0.00375574	0.00834564	0.000651628	0.0154207	0.0146087	0.0456313	0.00578535	0.0210877	0.0485058	0.0342825	0.000416698	0.0206931	0.0393196	0.00999033	0.0038577	0.0201333	0.023457	0.0434107	0.0928438	0.00651967	0.0229771	0.0158757	0.0290854	0.00998256	0.0480458	3.43765	0.390588	1.230725	0.7692751	0.00173548	0.0450462	0.38016	2.63047	22.1994	576.208	4.596165	0.6250585	2.200301	0.018583	0.0186131	0.00177414	0.050558	0.0874573	0.0544001	0.0232408	0.0110131	0.00492925	0.0122755	0.0223249	0.00866915	0.0489232	0.00168623	0.00265092	0.0228468	0.00208461	0.0498919	0.00621845	0.00862311	0.0101799	0.046593	0.00312482	0.00694367	0.000542162	0.0128302	0.0121546	0.0379658	0.00481348	0.0175452	0.0403574	0.0285234	0.000346698	0.0172169	0.0327144	0.00831208	0.00320966	0.0167512	0.0195165	0.0361182	0.0772472	0.00542445	0.0191172	0.0132088	0.0241994	0.00830561	0.0399747	0.384638	0.615362	1.201906
9216	-179.825	-237.4724	57.64743	0.0069455	0.00177448	0.00160318	0.0225524	0.0375645	0.019106	0.00562655	0.0180194	0.0309294	0.0201157	0.000638884	0.00474072	0.049033	0.00414685	0.00447597	0.00707572	0.00491441	0.0588292	0.019793	0.0518081	0.0204887	0.0370792	0.0713605	0.0228692	0.0919692	0.0547684	0.010165	0.00972875	0.00391047	0.0251722	0.0846092	0.0239265	0.00357632	0.0237268	0.0363494	0.00438536	0.0466311	0.00703039	0.0356981	0.0456765	0.0233993	0.00714553	0.0150556	0.00546955	0.0137639	0.0218443	0.0329348	4.24285	0.189288	1.216537	0.7834631	0.00289396	0.0578047	0.410918	2.43357	17.2996	345.548	4.226432	0.644011	5.603678	0.00604783	0.00154514	0.00139598	0.0196377	0.0327096	0.0166367	0.00489935	0.0156905	0.026932	0.0175158	0.000556312	0.00412801	0.0426957	0.0036109	0.00389748	0.00616123	0.00427926	0.0512259	0.0172348	0.0451122	0.0178406	0.0322869	0.0621376	0.0199135	0.0800827	0.04769	0.00885123	0.00847137	0.00340507	0.0219189	0.073674	0.0208341	0.0031141	0.0206602	0.0316514	0.00381858	0.0406044	0.00612175	0.0310843	0.0397731	0.0203751	0.00622201	0.0131098	0.00476264	0.011985	0.0190211	0.0286782	0.391732	0.608268	1.148427
9252	-187.0494	-247.941	60.89156	0.00102004	0.00840404	0.00616466	0.018697	0.0751136	0.0594626	0.00876325	0.026922	0.0232656	0.0796166	0.0016576	0.000355563	0.027366	0.0152605	0.00555063	0.0126681	0.0303013	0.0288591	0.0345308	0.0190163	0.039213	0.0909533	0.0258933	0.00632106	0.087682	0.00917249	0.101483	0.00122531	0.0668348	0.0654121	0.0702336	0.00583632	0.000975197	0.0706502	0.0312878	0.0457848	0.0202841	0.00106158	0.00453455	0.00754144	0.0454519	0.123302	0.0916784	0.0512232	0.0328604	0.0105879	0.0325884	2.76543	0.558642	1.41311	0.5868903	0.0266473	0.170682	0.576045	1.73598	5.85886	37.5273	2.621175	0.4153183	1.237568	0.000628464	0.00517787	0.00379815	0.0115195	0.0462788	0.0366359	0.00539919	0.0165871	0.0143343	0.0490532	0.00102127	0.000219068	0.0168607	0.00940228	0.00341984	0.00780506	0.0186691	0.0177806	0.021275	0.0117163	0.0241598	0.0560379	0.0159533	0.00389451	0.0540224	0.00565133	0.0625256	0.000754938	0.0411781	0.0403015	0.0432721	0.00359585	0.000600836	0.0435288	0.019277	0.0282088	0.0124974	0.00065406	0.00279382	0.00464641	0.0280037	0.0759686	0.0564846	0.0315595	0.0202458	0.0065234	0.0200783	0.293445	0.706555	1.623068
9288	-190.9574	-249.9876	59.03017	0.115569	0.0595083	0.0397012	0.121892	0.132432	0.161718	0.0410869	0.0345798	0.0253697	0.137919	0.00811225	0.0941258	0.0775304	0.00916055	0.00184637	0.0352669	0.0295052	0.0444899	0.0259476	0.0623473	0.0313981	0.00494053	0.0579637	0.00834474	0.0672785	0.0738625	0.00651332	0.0557033	0.121718	0.088854	0.138913	0.000454878	0.0516088	0.0292169	0.00776133	0.00777939	0.0410016	0.136307	0.0155826	0.101965	0.0236544	0.0228881	0.0296191	0.100841	0.040508	0.0163111	0.0317388	2.3732	0.656701	1.275055	0.7249445	0.0135795	0.122858	0.519889	1.92349	8.1395	73.6405	3.108614	0.5685592	0.903454	0.0449537	0.0231475	0.0154429	0.0474135	0.0515131	0.0629049	0.0159819	0.0134508	0.00986827	0.0536474	0.00315549	0.0366129	0.0301577	0.00356326	0.000718198	0.0137181	0.0114769	0.0173056	0.0100931	0.0242518	0.0122132	0.00192176	0.0225466	0.00324593	0.0261699	0.0287309	0.00253354	0.0216674	0.0473458	0.0345623	0.0540341	0.000176938	0.0200747	0.0113648	0.00301899	0.00302602	0.0159488	0.0530204	0.00606131	0.0396621	0.00920106	0.00890299	0.0115212	0.0392251	0.0157567	0.00634468	0.0123457	0.362472	0.637528	2.570835
9324	-183.4057	-240.6738	57.26807	0.0573483	0.0548689	0.0181171	0.0482996	0.0987202	0.0523107	0.0432605	0.0124955	0.0783894	7.53319e-05	0.0294092	0.035192	0.0366174	0.0061949	0.0118368	0.0147577	0.00738901	0.0186417	0.00179557	0.104467	0.000528803	0.00330703	0.00946366	0.030847	0.0538413	0.0149199	0.00330984	0.0126962	0.00897853	0.0295391	0.0720444	0.00414952	0.0325176	0.0117625	0.000913169	0.0388477	0.0129799	0.0303618	0.0155261	0.0352319	0.0448319	0.0294908	0.0124447	0.00115406	0.0260778	0.0483063	0.0707114	4.42841	0.142896	1.379048	0.6209517	0.00323528	0.0610348	0.417948	2.39264	16.3841	309.092	4.145816	0.4502755	7.747603	0.0414076	0.0396174	0.0130812	0.0348741	0.0712797	0.0377702	0.0312357	0.00902219	0.0566001	5.43925e-05	0.0212345	0.0254099	0.0264391	0.00447295	0.00854664	0.0106556	0.00533514	0.01346	0.00129647	0.0754293	0.000381816	0.0023878	0.00683312	0.0222727	0.0388754	0.0107728	0.00238983	0.00916717	0.00648283	0.0213283	0.0520188	0.00299611	0.0234789	0.00849299	0.000659342	0.0280495	0.00937194	0.0219224	0.0112104	0.0254387	0.0323703	0.0212935	0.00898551	0.000833274	0.0188291	0.034879	0.0510562	0.310476	0.689524	1.38497
9360	-190.5159	-249.5037	58.98783	0.00418382	0.00113643	0.0111899	0.00100092	0.0520813	0.0284546	0.00431299	0.00815501	0.00349802	0.00768238	0.00511538	0.0160208	0.0248753	0.0175697	0.0019362	0.0113348	0.00621909	0.0375435	0.00758952	0.0681116	0.016471	0.0420156	0.00531609	0.023162	0.00104329	0.00361945	0.0278993	0.014093	0.0288779	0.0315253	0.0248683	0.0176812	0.0384647	0.0249274	0.000951654	0.0457956	0.00547652	0.0231289	0.00290841	0.0114583	0.0112655	0.012289	2.40452e-05	0.00208065	0.01373	0.0118628	0.020812	3.5029	0.374276	1.285599	0.7144007	0.00193075	0.0474506	0.386377	2.58814	21.0746	517.934	4.51907	0.5556947	2.339784	0.00536553	0.00145742	0.0143504	0.00128362	0.0667915	0.0364916	0.00553119	0.0104584	0.00448603	0.00985225	0.0065602	0.0205459	0.0319013	0.0225323	0.00248308	0.0145362	0.00797565	0.0481476	0.00973316	0.0873496	0.0211232	0.0538828	0.0068176	0.0297041	0.00133797	0.00464175	0.0357794	0.0180735	0.0370344	0.0404295	0.0318922	0.0226752	0.0493289	0.0319681	0.00122045	0.0587304	0.00702334	0.0296616	0.00372989	0.0146946	0.0144474	0.01576	3.08368e-05	0.00266833	0.017608	0.0152134	0.0266902	0.3572	0.6428	0.7797592
