Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-170.6724	-230.4585	59.78605	0.000444133	0.0230379	0.0105153	0.0509683	0.201739	0.178398	0.0044121	0.0277192	0.117757	0.02676	0.0348938	0.0565366	0.103155	0.0175194	0.000743876	0.0067388	0.103027	0.0136722	0.0477875	0.00727574	0.0914815	0.0523356	0.0520518	0.0410499	0.0110198	0.125122	0.00222461	0.0261502	0.0649321	0.0512839	0.0011591	0.019951	0.0170859	0.0436361	0.00283683	0.0341226	0.0578975	0.12888	0.0616257	0.0499187	0.0632354	0.104838	0.0629715	0.00228366	0.0229779	0.137052	0.0355809	2.47668	0.630831	1.230207	0.7697933	0.0330434	0.189563	0.595213	1.68007	5.27529	30.2632	2.465617	0.6257431	0.9815148	0.000185302	0.00961191	0.00438722	0.0212651	0.0841698	0.0744314	0.00184082	0.0115651	0.0491307	0.0111648	0.0145585	0.0235883	0.0430385	0.00730946	0.000310362	0.00281158	0.0429853	0.00570436	0.019938	0.0030356	0.0381681	0.0218356	0.0217171	0.0171269	0.00459772	0.0522038	0.000928156	0.0109104	0.0270911	0.0213968	0.000483603	0.00832399	0.00712863	0.018206	0.00118359	0.0142367	0.0241561	0.0537716	0.0257116	0.0208272	0.0263832	0.0437407	0.0262731	0.000952794	0.00958689	0.0571812	0.0148451	0.384897	0.615103	2.396805
396	-185.7497	-248.438	62.68831	0.0296396	0.0654133	0.0221919	0.0799941	0.0333062	0.0260585	0.0464792	0.0779563	0.0404131	0.0201922	0.0497863	0.0371316	0.0051719	0.0113652	0.00971284	0.0163812	0.0151175	0.0894836	0.0111691	0.0277039	0.0081157	0.0875405	0.0717859	0.0372344	0.306717	0.014253	0.0341467	0.0149159	0.0548648	0.00702129	0.0429758	0.00142733	0.0159602	0.0710908	0.00550989	0.0459871	0.0187158	0.0164174	0.0160128	0.073905	0.00776643	0.0147775	0.0563154	0.0107349	0.0776728	0.16569	0.0537431	0.217543	1.19561	1.205668	0.7943317	0.0684622	0.270425	0.664981	1.5038	3.69789	14.6066	1.93889	0.6588311	0.04548766	0.0144869	0.0319719	0.0108466	0.0390985	0.016279	0.0127366	0.0227175	0.0381025	0.0197526	0.00986928	0.0243339	0.0181487	0.00252785	0.00555493	0.00474731	0.0080066	0.00738892	0.0437366	0.00545906	0.0135407	0.00396669	0.0427869	0.0350865	0.0181989	0.149913	0.00696638	0.0166898	0.00729039	0.0268161	0.00343177	0.0210051	0.000697632	0.00780084	0.0347468	0.00269305	0.022477	0.00914765	0.00802429	0.00782654	0.0361223	0.00379598	0.00722274	0.0275251	0.00524685	0.0379639	0.0809838	0.0262678	0.397166	0.602834	2.045965
432	-175.0621	-234.8285	59.76644	0.0151937	0.00168532	0.0109933	0.031595	0.128522	0.0237052	0.0316718	0.0482883	0.0250674	0.00376832	0.0576772	0.00446978	0.00968999	0.000436946	0.0178789	0.0168576	0.0028299	0.0325577	0.00116401	0.0386291	0.00312984	0.0211387	0.0125125	0.0409752	0.0873182	0.00921878	0.00867073	0.0704901	0.047488	0.00691171	0.0106529	0.0054794	0.00273956	0.0197477	0.00376783	0.0400055	0.00344132	0.00303059	0.00146167	0.0232437	0.00152036	0.0107499	0.0137313	0.0117907	0.0201706	0.00461746	0.020808	3.73237	0.316907	0.9403794	1.059621	0.0278064	0.174263	0.579789	1.72477	5.73845	35.963	2.590387	1.126801	2.944374	0.0150807	0.00167278	0.0109115	0.03136	0.127566	0.0235289	0.0314363	0.0479292	0.0248809	0.0037403	0.0572482	0.00443653	0.00961792	0.000433696	0.017746	0.0167322	0.00280885	0.0323155	0.00115535	0.0383418	0.00310656	0.0209815	0.0124194	0.0406704	0.0866687	0.00915021	0.00860624	0.0699658	0.0471348	0.0068603	0.0105737	0.00543865	0.00271919	0.0196008	0.00373981	0.039708	0.00341573	0.00300805	0.00145079	0.0230708	0.00150905	0.0106699	0.0136291	0.011703	0.0200206	0.00458311	0.0206532	0.52981	0.47019	1.007494
468	-174.7794	-233.976	59.19657	0.0656574	0.0234688	0.00855794	0.0804929	0.363954	0.119213	0.00554651	0.136981	0.0557946	0.0394214	0.0552189	0.000940627	0.168952	0.00236964	0.00215538	0.0448749	0.145334	0.107108	0.00307568	0.121287	0.0085449	0.106211	0.0305317	0.0524046	0.139805	0.0983895	0.00911119	0.217085	0.025164	0.0304479	0.0074947	0.0147161	0.00176704	0.0217599	0.00559573	0.0156888	0.0841958	0.00317172	0.0129637	0.000776538	0.0143946	0.0119339	0.081784	0.0149369	0.0243805	0.00926386	0.30741	1.50653	0.873367	0.9508952	1.049105	0.0346192	0.193919	0.599447	1.6682	5.15678	28.8857	2.431931	1.103281	0.4312431	0.0226379	0.00809177	0.00295067	0.027753	0.125487	0.0411033	0.00191237	0.0472294	0.0192373	0.013592	0.0190388	0.000324317	0.0582527	0.000817022	0.000743148	0.0154723	0.0501095	0.0369297	0.00106046	0.0418183	0.00294618	0.0366204	0.0105269	0.0180685	0.0482032	0.0339235	0.00314143	0.0748483	0.00867622	0.010498	0.00258408	0.00507394	0.000609253	0.00750256	0.00192934	0.00540931	0.0290297	0.00109357	0.00446974	0.000267741	0.00496307	0.00411468	0.0281981	0.00515005	0.00840609	0.00319407	0.105991	0.524552	0.475448	2.900335
504	-178.5298	-238.4536	59.92371	0.0261477	0.0092639	0.0361805	0.0529266	0.423088	0.0439583	0.0388708	0.170107	0.0257567	0.00246032	0.0612823	0.00895211	0.12038	0.00252278	0.00915117	0.0520624	0.0188142	0.086732	0.0962509	0.0120753	0.0610069	0.256721	0.0167627	0.0393584	0.100784	0.0236167	0.0701327	0.0516423	0.0937057	0.0523373	0.00504527	0.0561706	0.00409667	0.0183901	0.0343618	0.0788376	0.0344937	0.00222693	0.00717402	0.0204056	0.033997	0.0206674	0.0131835	0.00561401	0.014072	0.0537595	0.113943	2.50501	0.623748	1.392216	0.6077844	0.0406936	0.209828	0.614375	1.62767	4.76582	24.5739	2.315038	0.4365591	1.004014	0.0101368	0.00359137	0.0140262	0.0205182	0.16402	0.0170415	0.0150692	0.065946	0.00998521	0.000953803	0.0237576	0.0034705	0.046668	0.000978016	0.00354767	0.0201832	0.00729376	0.0336237	0.037314	0.00468126	0.0236508	0.0995239	0.00649844	0.0152582	0.0390714	0.00915558	0.0271886	0.0200204	0.0363273	0.0202898	0.00195592	0.0217759	0.00158817	0.00712938	0.0133212	0.0305633	0.0133723	0.000863323	0.00278118	0.0079107	0.0131797	0.00801223	0.00511091	0.00217641	0.00545535	0.0208411	0.0441727	0.303892	0.696108	2.579489
540	-189.8069	-249.661	59.85414	0.00565414	0.00576081	0.00254091	0.00183645	0.00829991	0.0129532	0.00230978	0.036729	0.00569976	0.0218916	0.0125047	0.000523634	0.00960206	8.64575e-06	0.00101818	0.00612536	0.0166433	0.0014346	0.00893449	0.0059209	0.00627724	0.0060813	0.00872305	0.0159104	0.0163725	0.00774508	0.0321263	0.00123518	0.0249084	0.0136977	0.00266998	0.0124355	0.00230843	0.010389	0.00411558	0.0138119	0.000343839	0.00180926	0.0206801	0.0116611	0.0123092	0.0249006	0.01051	0.00382726	0.000544812	0.0161374	0.00182749	3.13984	0.465039	1.264495	0.7355046	0.00341899	0.0627012	0.421475	2.37262	15.9487	292.484	4.105882	0.5816586	1.687945	0.0125717	0.0128089	0.00564961	0.00408327	0.0184545	0.0288008	0.00513569	0.0816654	0.0126732	0.048675	0.0278038	0.00116428	0.0213498	1.92235e-05	0.00226387	0.0136195	0.0370056	0.00318977	0.0198655	0.0131649	0.0139572	0.0135215	0.0193953	0.035376	0.0364035	0.0172209	0.0714315	0.00274637	0.0553828	0.0304563	0.00593659	0.0276499	0.00513271	0.0230994	0.00915081	0.0307101	0.000764512	0.00402282	0.0459814	0.0259279	0.027369	0.0553653	0.0233686	0.00850974	0.00121137	0.0358808	0.00406335	0.367752	0.632248	0.4497498
576	-175.9792	-237.6523	61.67307	0.0202901	0.0334747	0.0048269	0.0133196	0.0181409	0.0125759	0.0507711	0.0977542	0.0055387	0.0111088	0.0661564	0.0014211	0.0657272	0.000260528	0.00443681	0.016093	0.0211333	0.000909002	0.00722423	0.0498055	0.00504294	0.025248	0.000258466	0.0195598	0.0498275	0.0138056	0.0481392	0.00642572	0.0451095	0.0910228	0.00882634	0.039963	0.016382	0.0143882	0.0330057	0.0347244	0.000499682	0.0327853	0.0300846	0.0131758	0.0330747	0.00441518	0.00387281	0.025858	0.000403327	0.0142264	0.0154075	1.64898	0.837754	1.188862	0.8111384	0.0177608	0.140042	0.541562	1.84651	7.14071	56.3037	2.914518	0.6822816	0.4920849	0.0180116	0.0297156	0.00428486	0.0118239	0.0161038	0.0111637	0.0450697	0.0867769	0.00491673	0.00986135	0.0587273	0.00126152	0.0583464	0.000231272	0.00393858	0.0142858	0.0187602	0.000806926	0.00641298	0.0442126	0.00447664	0.0224127	0.000229442	0.0173634	0.0442321	0.0122553	0.0427334	0.00570414	0.0400439	0.0808014	0.00783518	0.0354754	0.0145423	0.0127725	0.0292993	0.030825	0.00044357	0.0291037	0.0267063	0.0116963	0.0293606	0.00391937	0.00343792	0.0229543	0.000358035	0.0126288	0.0136773	0.405569	0.594431	1.126501
612	-175.0404	-238.0152	62.97484	0.00516506	0.00425455	0.000249367	0.0217749	0.00254327	0.00564471	0.00772417	0.0203716	0.000204421	0.00055591	0.0335153	0.000115294	0.0265679	0.000549275	0.000848673	0.000871474	0.00336514	0.000641763	0.00260809	0.00726387	0.0155779	0.00406845	0.000200607	0.00111456	0.00896822	0.0234624	0.00760363	0.00423366	0.00617656	0.00794352	0.00616964	0.0164476	6.00302e-05	0.000959817	0.00612237	0.00703757	0.000138626	0.0127145	0.00455583	0.00685621	0.00180895	0.00356489	0.00806721	0.0154209	0.000302123	0.000535449	0.0020579	0.2487	1.18782	1.469634	0.530366	0.00595205	0.0821674	0.458571	2.18069	12.1703	168.009	3.705019	0.360883	0.05234361	0.0162934	0.0134211	0.000786637	0.0686896	0.00802284	0.0178065	0.0243662	0.0642629	0.000644853	0.00175364	0.105725	0.000363699	0.0838095	0.00173271	0.00267717	0.0027491	0.0106155	0.00202446	0.0082273	0.0229142	0.049141	0.0128341	0.000632823	0.00351593	0.0282906	0.0740128	0.0239859	0.0133552	0.0194842	0.0250581	0.0194624	0.0518846	0.000189367	0.00302778	0.0193132	0.0222003	0.0004373	0.0401083	0.0143715	0.0216281	0.00570641	0.0112456	0.0254483	0.0486459	0.000953059	0.00168909	0.00649171	0.265183	0.734817	0.3170039
648	-171.7053	-234.6519	62.94661	0.00936936	0.0489651	0.00488548	0.0368833	0.0464884	0.055415	0.012197	0.0357038	0.000549438	0.00783223	0.0872545	0.0255276	0.0219325	0.00397251	0.00224684	0.0232961	0.00850562	0.0268234	0.0481166	0.0231431	0.0728939	0.0463851	0.0024551	0.00802331	0.0730819	0.0647317	0.110389	0.043983	0.0222317	0.00924661	0.0136679	0.0097727	3.6269e-05	0.0147894	0.0621501	0.0358115	0.0188582	0.10798	0.00584755	0.0549962	0.0149749	0.0134257	0.0128626	0.00772284	0.00749267	0.0142043	0.00316125	0.141393	1.21465	1.236455	0.7635449	0.0222222	0.156215	0.560347	1.78461	6.40141	45	2.752479	0.6175274	0.02910157	0.006788	0.0354746	0.00353948	0.0267215	0.0336803	0.0401476	0.00883661	0.025867	0.000398062	0.00567436	0.0632149	0.0184945	0.0158898	0.00287804	0.00162781	0.0168778	0.00616223	0.0194332	0.03486	0.0167669	0.0528108	0.0336055	0.00177869	0.0058128	0.052947	0.0468974	0.0799756	0.0318652	0.0161066	0.00669907	0.00990222	0.00708021	2.62765e-05	0.0107148	0.045027	0.025945	0.0136626	0.0782306	0.00423649	0.0398441	0.0108492	0.00972677	0.00931882	0.00559511	0.00542835	0.0102908	0.00229029	0.381772	0.618228	1.380284
684	-172.6317	-236.5525	63.92082	0.00362237	0.0200852	0.0117311	0.0260605	0.0323041	0.0155285	0.00184704	0.00441818	0.0198726	0.00944296	0.0166275	0.00855707	0.0288698	0.00279027	0.00246789	0.00381283	0.01847	0.0312913	0.0225665	0.0436143	0.0163353	0.0295827	0.0409673	0.0153841	0.0343006	0.0251771	0.0372963	0.00920616	0.00437126	0.00989324	0.00022245	0.0294916	0.000309541	0.00101858	0.00177222	0.00550538	0.0403007	0.00416406	0.00122645	0.0581599	0.0206012	0.000504372	0.00792854	0.0145055	0.00897853	0.0183653	0.00528532	0.59464	1.10134	1.584085	0.415915	0.0271504	0.172246	0.577687	1.73104	5.80565	36.8318	2.607649	0.2625585	0.1349809	0.00473615	0.0262608	0.0153381	0.0340734	0.0422368	0.0203032	0.00241495	0.00577666	0.0259829	0.0123464	0.02174	0.0111881	0.0377464	0.0036482	0.0032267	0.00498518	0.0241491	0.0409125	0.0295051	0.0570246	0.021358	0.0386786	0.0535636	0.0201144	0.0448471	0.0329184	0.0487639	0.0120368	0.00571531	0.0129351	0.000290847	0.0385595	0.000404717	0.00133177	0.00231714	0.00719814	0.0526921	0.0054444	0.00160355	0.0760425	0.0269356	0.000659454	0.0103664	0.0189655	0.0117392	0.0240121	0.00691042	0.207957	0.792043	0.7648336
720	-187.1704	-249.7757	62.60529	0.000599342	0.0603561	0.0203812	0.0350553	0.0857312	0.0174495	0.0111189	0.0199016	0.0186609	0.0433613	0.00957149	0.083578	0.0498083	0.00388311	0.00304193	0.000362729	0.00793603	0.00767459	0.022221	0.00143388	0.0213884	0.0219246	0.028771	0.000668834	0.00495148	0.00388381	0.0288117	0.0119701	0.00814453	0.00264413	0.022429	0.0285036	0.00486863	0.0167361	0.00566522	0.0893903	0.0509014	0.0106808	0.0251563	0.0139912	0.00226844	0.0133153	0.00654814	0.0286686	0.0279768	0.00874815	0.00301776	0.256516	1.18587	1.459657	0.540343	0.00496921	0.0752443	0.446149	2.2414	13.29	201.239	3.835515	0.3701849	0.05407754	0.000602869	0.0607112	0.0205011	0.0352616	0.0862357	0.0175522	0.0111843	0.0200187	0.0187707	0.0436164	0.0096278	0.0840697	0.0501014	0.00390596	0.00305983	0.000364863	0.00798273	0.00771974	0.0223517	0.00144232	0.0215142	0.0220536	0.0289403	0.00067277	0.00498061	0.00390667	0.0289812	0.0120405	0.00819245	0.00265969	0.0225609	0.0286713	0.00489728	0.0168345	0.00569855	0.0899163	0.0512009	0.0107437	0.0253044	0.0140736	0.00228179	0.0133937	0.00658667	0.0288372	0.0281414	0.00879963	0.00303552	0.270171	0.729829	0.9941505
756	-196.877	-256.874	59.99701	0.000259148	0.0564883	0.038532	0.0192196	0.0558195	0.105883	0.0326761	0.00876906	0.0907331	0.0053751	0.0149444	0.10468	0.0185888	0.0083636	0.00523195	0.00627796	0.00642056	0.0104485	0.0432537	0.0187561	0.0249902	0.0356273	0.00431232	0.00068431	0.0368623	0.0020367	0.0639001	0.0450167	0.0494752	0.0165149	0.0106557	0.0034214	0.0385409	0.0284065	0.00262273	0.0873515	0.00242663	0.106627	0.0385295	0.0269733	0.000272071	0.0048185	0.00232573	0.000505362	0.0496359	0.00961297	0.0207406	1.0639	0.984024	1.464855	0.5351448	0.000681898	0.0285625	0.32979	3.03224	35.0109	1466.49	5.271628	0.3653226	0.2702938	0.000190046	0.0414257	0.0282574	0.0140947	0.0409352	0.0776492	0.023963	0.00643078	0.0665391	0.00394183	0.0109595	0.0767671	0.0136321	0.00613344	0.00383685	0.00460394	0.00470851	0.00766242	0.0317201	0.0137547	0.0183265	0.0261273	0.00316244	0.000501839	0.027033	0.00149361	0.0468611	0.033013	0.0362826	0.0121112	0.00781434	0.00250908	0.0282639	0.0208319	0.00192338	0.0640591	0.00177957	0.0781949	0.0282556	0.0197808	0.000199523	0.00353365	0.00170557	0.000370607	0.0364004	0.00704966	0.0152101	0.267572	0.732428	1.363607
792	-196.1685	-256.5747	60.40621	0.00025088	0.00650456	0.025212	0.0102744	0.036585	0.0779359	0.00583552	0.127066	0.00709055	0.033013	0.0642111	0.0274167	0.0766793	0.0502576	0.0436464	0.03762	0.00108344	0.00302115	0.0204464	0.0789613	0.000960716	0.022774	0.0107348	0.00873333	0.00226344	0.00856701	0.00397113	0.0784759	0.0177601	0.0320191	0.00542548	0.00166754	0.0363057	0.0151784	0.0602203	0.0135039	0.0149799	0.00158051	0.0187032	0.000543347	0.000801869	0.0187635	0.00590684	0.0364333	0.0072632	0.00747109	0.054273	1.82113	0.794718	1.265809	0.7341914	0.00348716	0.0633078	0.422743	2.3655	15.7958	286.767	4.091607	0.5800177	0.5728849	0.000205911	0.00533864	0.0206928	0.00843273	0.0300273	0.0639662	0.00478952	0.10429	0.00581959	0.0270955	0.0527015	0.0225024	0.0629348	0.0412491	0.035823	0.0308768	0.000889237	0.00247962	0.0167814	0.0648078	0.000788511	0.0186918	0.00881064	0.00716792	0.00185773	0.00703141	0.00325932	0.0644094	0.0145767	0.0262798	0.00445298	0.00136864	0.029798	0.0124577	0.049426	0.0110834	0.0122948	0.00129721	0.0153508	0.000445954	0.000658137	0.0154002	0.00484806	0.0299028	0.0059613	0.00613193	0.0445448	0.367096	0.632904	1.218392
828	-189.743	-250.7833	61.04035	0.00258173	0.00805427	0.00371101	0.10134	0.098614	0.0285156	0.00248743	0.0260613	0.0179775	0.00974232	0.00859687	0.0277813	0.0338733	0.0564326	0.042239	0.00471519	0.0126112	0.0336392	0.0357252	0.0173944	0.00451233	0.0311239	0.011688	0.0131565	0.0113244	0.00198522	0.0857283	0.0617462	0.00646682	0.00687686	0.00616856	0.00122284	0.0305903	0.00450738	0.0796526	0.0808763	0.0272706	0.0026788	0.0286512	0.0123677	0.0448357	0.0258273	0.00500402	0.0441572	0.0285841	0.00930686	0.0558344	2.00727	0.748181	1.438152	0.5618484	0.00738337	0.091273	0.473855	2.11035	10.9561	135.44	3.549202	0.390674	0.6707177	0.00199479	0.00622318	0.00286733	0.0783009	0.0761947	0.0220328	0.00192192	0.0201364	0.0138904	0.00752745	0.00664242	0.0214654	0.0261724	0.043603	0.0326362	0.00364321	0.00974408	0.0259915	0.0276032	0.0134398	0.00348648	0.0240481	0.00903078	0.0101654	0.00874988	0.00153389	0.0662384	0.0477086	0.00499663	0.00531344	0.00476617	0.000944833	0.0236357	0.00348266	0.061544	0.0624895	0.0210708	0.00206979	0.0221375	0.00955598	0.0346425	0.0199556	0.00386639	0.0341183	0.0220857	0.007191	0.0431407	0.280924	0.719076	1.294238
864	-193.6265	-256.8133	63.18686	0.00393678	0.00351044	0.0121633	0.0370638	0.0639836	0.0344777	0.0213835	0.0222902	0.00908062	0.000226369	0.0265247	0.0071945	0.0344178	0.0167999	0.0298044	0.00378787	0.0276763	0.102911	0.0181451	0.0167228	0.0110943	0.00459173	0.02174	0.00738468	0.0125639	0.0070449	0.0240741	0.0308986	0.00635772	0.0277949	0.0130901	0.0234582	0.0156614	0.0016603	0.0272517	0.00869515	0.0089402	0.0116397	0.070529	0.000731357	0.0135088	0.0702049	0.0445086	0.0107961	0.0107978	0.00389908	0.054299	0.17828	1.20543	1.390588	0.6094117	0.0125326	0.118143	0.513581	1.94711	8.46428	79.7919	3.166624	0.4382402	0.03697442	0.00380248	0.00339069	0.0117484	0.0357994	0.0618009	0.0333016	0.0206541	0.0215298	0.00877086	0.000218647	0.0256199	0.00694908	0.0332437	0.0162268	0.0287877	0.00365865	0.0267322	0.0994008	0.0175261	0.0161523	0.0107158	0.0044351	0.0209984	0.00713277	0.0121353	0.00680458	0.0232529	0.0298445	0.00614084	0.0268467	0.0126436	0.022658	0.0151272	0.00160366	0.0263221	0.00839854	0.00863523	0.0112426	0.0681231	0.000706409	0.013048	0.0678101	0.0429903	0.0104279	0.0104294	0.00376607	0.0524467	0.304706	0.695294	1.035317
900	-185.8118	-247.624	61.81221	0.00358188	0.00343569	0.0358485	0.00376131	0.0293213	0.0645219	0.00486182	0.00212641	0.00386434	0.00246975	0.0140131	0.00119236	0.0289351	0.0562432	0.00471621	0.00664498	0.00585126	0.00634012	0.0119895	0.0358402	0.00570272	0.00137928	0.0227665	0.000355052	0.0425996	0.0171231	0.025535	0.0558016	0.0369122	0.0142147	0.00805828	0.0178115	0.00372466	0.0036041	0.00138733	0.0143228	0.00350424	0.00733682	0.00152789	0.0273761	0.00440644	0.0339572	0.0188092	0.00449284	0.0183218	0.00898691	0.0608607	0.978083	1.00548	1.418066	0.5819338	0.00373785	0.065488	0.427232	2.34065	15.27	267.533	4.041408	0.4103714	0.2431883	0.00455457	0.00436868	0.0455835	0.00478272	0.0372837	0.0820433	0.00618209	0.00270385	0.00491373	0.00314043	0.0178185	0.00151616	0.0367926	0.0715164	0.00599693	0.00844947	0.00744021	0.00806183	0.0152453	0.0455729	0.00725133	0.00175383	0.0289489	0.000451468	0.0541678	0.021773	0.0324692	0.0709549	0.046936	0.0180748	0.0102466	0.0226484	0.00473612	0.00458282	0.00176407	0.0182122	0.00445584	0.00932919	0.0019428	0.0348103	0.00560303	0.0431785	0.0239169	0.0057129	0.0232972	0.0114274	0.0773878	0.290967	0.709033	0.7864375
936	-178.3011	-238.3457	60.04464	0.000301583	0.0167231	0.0151101	0.0327035	0.0144284	0.00932169	0.0115658	0.028729	0.0184894	0.00550098	0.00714096	0.00267466	0.0237774	0.00439227	0.0142148	0.000638373	0.0107006	0.00269652	0.00692383	0.0296641	0.00167834	0.00286686	0.000835692	0.00118421	0.0227158	0.0094208	0.00174048	0.0128112	0.00893494	0.0141063	0.0118275	0.0111435	0.0119709	0.00540964	0.00135924	0.00187412	0.026584	0.00253754	0.00414317	0.0248599	0.00972601	0.0140278	0.00893656	0.00192996	0.022398	0.0205747	0.0019626	3.16705	0.458237	1.544987	0.4550134	0.0022007	0.0505779	0.394148	2.53712	19.7715	454.4	4.424443	0.2945096	1.727846	0.000587587	0.0325823	0.0294396	0.0637176	0.0281115	0.0181618	0.0225341	0.0559739	0.0360237	0.0107178	0.013913	0.00521115	0.0463266	0.00855765	0.0276953	0.00124377	0.0208485	0.00525374	0.01349	0.0577959	0.00326999	0.00558563	0.00162821	0.00230725	0.0442581	0.0183549	0.00339105	0.0249607	0.0174083	0.0274839	0.023044	0.0217114	0.0233234	0.0105398	0.00264826	0.00365142	0.0517947	0.004944	0.0080723	0.0484355	0.0189496	0.0273309	0.0174115	0.00376022	0.0436389	0.0400866	0.00382381	0.227507	0.772493	0.5132568
972	-178.4819	-240.6744	62.19252	0.00420838	0.0105726	0.00820794	0.00839316	0.0270906	0.0462541	0.0138699	0.00225711	0.00857439	0.0155488	0.0196794	0.00937311	0.010763	0.0018782	0.00025657	0.0036173	0.0153098	0.000456416	0.0174483	0.00235608	0.00137921	0.0317558	0.00385644	0.00316548	0.00996887	0.00455955	0.0119051	0.0126736	0.00799827	0.00812949	0.00649367	0.000760375	0.0080229	0.0171623	0.0101965	0.00125168	0.0175933	0.00284051	0.0036658	0.0118118	0.00487531	0.0177371	0.0272455	6.62726e-05	0.0329432	0.0106874	0.0438236	1.41779	0.895552	1.287807	0.7121932	0.0121231	0.116245	0.510992	1.95698	8.60252	82.4868	3.190642	0.553028	0.3957878	0.00781234	0.0196267	0.015237	0.0155809	0.0502903	0.0858649	0.0257477	0.00419004	0.0159173	0.0288643	0.0365324	0.0174	0.0199802	0.00348664	0.000476289	0.00671506	0.0284207	0.00084728	0.0323907	0.00437377	0.00256034	0.0589507	0.007159	0.00587632	0.018506	0.00846424	0.0221004	0.023527	0.0148478	0.0150914	0.0120547	0.00141154	0.0148935	0.0318598	0.0189284	0.00232359	0.0326598	0.00527306	0.00680509	0.0219271	0.00905041	0.0329266	0.0505779	0.000123027	0.061155	0.0198399	0.081353	0.356097	0.643903	0.5386842
1008	-164.1872	-225.7214	61.53414	0.0512739	0.0427914	0.0751659	0.0629511	0.0840388	0.11298	0.0159754	0.0108429	0.0119702	0.00987145	0.120096	0.0228109	0.0850607	0.0150413	0.01185	0.0752762	0.00718139	0.0217555	0.00585561	0.0745342	0.00263543	0.102905	0.0027353	0.00165316	0.0527283	0.0166602	0.0147355	0.0134516	0.0242139	0.020508	0.0284601	0.0191231	0.0433313	0.0239868	0.00954481	0.0976532	0.191527	0.027065	0.0327414	0.154783	0.0495666	0.0330492	0.0327203	8.24123e-06	0.0461912	0.0319187	0.018373	1.34452	0.913869	1.242614	0.7573864	0.0480167	0.227464	0.63004	1.5872	4.39631	20.8261	2.195386	0.6095108	0.3678106	0.0255146	0.0212936	0.0374036	0.0313253	0.0418188	0.0562204	0.00794956	0.00539557	0.00595651	0.00491217	0.0597613	0.011351	0.0423274	0.00748474	0.0058967	0.0374585	0.00357356	0.0108258	0.00291383	0.0370892	0.00131143	0.0512067	0.00136112	0.000822636	0.0262383	0.00829035	0.0073326	0.0066937	0.0120492	0.0102051	0.0141621	0.0095159	0.0215622	0.0119361	0.00474963	0.0485936	0.0953066	0.0134679	0.0162926	0.077022	0.024665	0.0164457	0.0162821	4.10095e-06	0.0229853	0.0158832	0.00914266	0.378693	0.621307	2.009592
